year,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,polarity,subjectivity,vader_compound,vader_pos,vader_neu,vader_neg,word_diversity,flesch_reading_ease,gunning_fog,average_word_length,num_words,avg_sentence_length,verb_ratio,function_word_ratio,content_word_ratio
2020,-0.024140705928344136,-0.015277575213650252,0.019673601844175687,0.0291287294069357,-0.006786669357363079,-0.011659979601288645,-0.03712758925447507,-0.462079227536232,-0.03700221233569262,0.020895304964538952,0.0218065568544102,0.08265431839928405,19.68473463375575,-4.082464071634101,-0.4732416781695248,182.8854482390608,1.8028921849186226,-0.004729529982139824,0.0002928486160245769,-0.0002928486160245214
2021,-0.02536629553868905,-0.01123583424908356,0.020685331571502902,0.02810863396986829,-0.010759569774196703,-0.004964818577800248,-0.030142481960035272,-0.3495321378896882,-0.0413711693548387,0.024669824064711854,0.02093434339229969,0.07853476818268118,22.435225604680717,-4.620061695478327,-0.5690209818262026,258.75152173913045,1.7628249650694165,-0.005576271817121781,0.0041504105924612955,-0.00415041059246124
2022,-0.024519533335519622,-0.010230695947644197,0.023099317755044813,0.02682968982777073,-0.011694751905411777,-0.01051790948076571,-0.046385624777736334,-0.4756410195121953,-0.044085181818181815,0.022936913480885335,0.026492125654450256,0.06112340507502034,23.003759645054153,-4.525162891069657,-0.5870865139835297,210.14091248665954,1.6910779919231942,-0.00740350704578574,0.00013083122124762925,-0.00013083122124757374
2023,-0.025279262146619713,-0.007476419026301417,0.02045275572921526,0.026301637043567194,-0.010249915346867061,-0.006089430022729256,-0.04418705077576851,-0.46042839646772216,-0.04100296969696972,0.017523489318412966,0.03159717876489707,0.07594745955220539,21.263938883390164,-4.254263732690449,-0.5385149847560546,281.0126703910614,1.774910674146053,-0.007803594367294248,-0.00176192081826132,0.00176192081826132
2024,-0.025498045870931824,-0.00679165706480267,0.018686210591319058,0.02437967104468239,-0.007708493257684218,-0.009430812316409326,-0.05077041999744186,-0.3717122604651163,-0.03851663370332997,0.015990301204819257,0.028132937304075234,0.065225724494896,20.747199702536893,-4.159567902888657,-0.509609213484242,237.47843010752683,2.1431559311637294,-0.010813636874114574,-0.0018412082365862337,0.0018412082365862892
