year,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,polarity,subjectivity,vader_compound,vader_pos,vader_neu,vader_neg,word_diversity,flesch_reading_ease,gunning_fog,average_word_length,num_words,avg_sentence_length,verb_ratio,function_word_ratio,content_word_ratio
2020,0.0020517251654366964,-0.019925833559693545,0.008724206993155348,0.019521975162833688,-0.0033808372684160093,0.021923523364466332,0.02677964918733894,-0.419816405263158,-0.012762351758793963,0.015193277497477231,9.535787321063305e-05,-0.11383193609654424,32.947666077433716,-5.9052514631599475,-0.9617926438801518,189.42640703517588,1.4814531721315518,0.018733256088902417,0.06081753643061821,-0.06081753643061816
2021,0.0013293595973115635,-0.016935864981798193,0.008823424799120322,0.01921976888438115,-0.005875087161338138,0.02655023944998429,0.02463789569667335,-0.32079498672566364,-0.014174174406604748,0.019907420523138875,0.00029359183673469125,-0.11697466597810263,34.68188054459728,-6.350604865256962,-1.023236855581743,237.7569346733668,1.028200897278282,0.018073792156802243,0.06273031014634622,-0.06273031014634611
2022,0.0005310615408616048,-0.015273603892079768,0.013203392089051413,0.020761247894443613,-0.00878631776634281,0.024642755875596584,0.021883623635621796,-0.43910663374083136,-0.015376677419354848,0.011644209677419415,0.00834706029106029,-0.12639752913997548,34.8215421062319,-6.378834477791367,-1.0124569505213286,216.85882293762575,0.9907532051491756,0.017465112872881744,0.0544186151849303,-0.0544186151849303
2023,-0.0015136239154606435,-0.014751743732653616,0.010738491581671422,0.019858755833455227,-0.006198449293177949,0.027184142382246437,0.029874020205250484,-0.4341157428748451,-0.010776564516129045,0.00356434343434342,0.01100189604989605,-0.11959227514803705,33.66353003201365,-6.130763164399868,-1.007862280465437,277.0797139979859,1.2095436534157713,0.015999028625910516,0.05564931600574963,-0.05564931600574963
2024,0.0004886140848199549,-0.012522134619789349,0.009517027420330004,0.0183468787702096,-0.004889797546089647,0.030072513323381317,0.023065717612547165,-0.3405875782762692,-0.008231070707070715,0.002396854838709661,0.009603359712230211,-0.12137597990118015,33.760520708453456,-6.224106062453412,-0.9828771775178309,227.03954463390164,1.2951339411223053,0.01398526369666736,0.052403821677569074,-0.052403821677569185
