author,label,provider,level,mean_yearly_distance,std_yearly_distance,path_length,net_displacement,tortuosity,n_years
DS_LV1_Academic_CHEMISTRY_17,llm,DS,1,0.07619359137307435,0.015855991593452433,0.3047743654922974,0.037248052443899185,8.182289958685237,5
DS_LV1_Academic_CHEMISTRY_18,llm,DS,1,0.09361912126048896,0.022813908090155745,0.37447648504195585,0.22874466717144817,1.6370938377386481,5
DS_LV1_Academic_CHEMISTRY_19,llm,DS,1,0.11225809833042477,0.019540647803659234,0.4490323933216991,0.08890351099732474,5.050783577436118,5
DS_LV1_Academic_CHEMISTRY_20,llm,DS,1,0.13571823290234833,0.08898773316142312,0.5428729316093933,0.17475843068122068,3.1064191266380474,5
DS_LV1_Academic_CS_01,llm,DS,1,0.08495226912119616,0.017834864471584392,0.33980907648478464,0.08724638345739529,3.894821344092989,5
DS_LV1_Academic_CS_02,llm,DS,1,0.07668387647441662,0.01935781607716967,0.30673550589766646,0.043848208959942854,6.995394183098379,5
DS_LV1_Academic_CS_03,llm,DS,1,0.06128561947066754,0.013923016584307746,0.24514247788267016,0.050579314157529545,4.8466943841739845,5
DS_LV1_Academic_CS_04,llm,DS,1,0.05314714141762611,0.015258250308050978,0.21258856567050444,0.06756741010163192,3.146318104404743,5
DS_LV1_Academic_CS_05,llm,DS,1,0.09964127464223506,0.014750420569239338,0.39856509856894023,0.0950088978748297,4.195029176046577,5
DS_LV1_Academic_CS_06,llm,DS,1,0.06995687624655371,0.014040464687259713,0.27982750498621484,0.05747178091120476,4.868954825300348,5
DS_LV1_Academic_CS_07,llm,DS,1,0.1076383798085945,0.04365575073168872,0.430553519234378,0.23651407933481483,1.8204139070506515,5
DS_LV1_Academic_CS_08,llm,DS,1,0.052601759752915894,0.008895521461933785,0.21040703901166358,0.0521019822070556,4.038369177116844,5
DS_LV1_Academic_CS_09,llm,DS,1,0.09194073445528468,0.06423628217532591,0.3677629378211387,0.18802263438151623,1.9559503515673113,5
DS_LV1_Academic_CS_10,llm,DS,1,0.15300263447970672,0.0824633524041347,0.6120105379188269,0.20802710123510912,2.941975032508585,5
DS_LV1_Academic_CS_11,llm,DS,1,0.10793170642463391,0.029045003999964604,0.43172682569853565,0.17980679164646937,2.401059613740196,5
DS_LV1_Academic_CS_12,llm,DS,1,0.07371353840653333,0.015224693009046707,0.2948541536261333,0.06924076559988289,4.258389563887665,5
DS_LV1_Academic_CS_13,llm,DS,1,0.063883041258255,0.021298698509619705,0.25553216503302,0.09074399120987338,2.815967885322823,5
DS_LV1_Academic_CS_14,llm,DS,1,0.06530933877696167,0.019288038882100008,0.2612373551078467,0.07946009401028623,3.2876547449595153,5
DS_LV1_Academic_CS_15,llm,DS,1,0.11792969389692826,0.018256443814206106,0.471718775587713,0.18838923701247476,2.5039582041328443,5
DS_LV1_Academic_CS_16,llm,DS,1,0.10850508292596556,0.06511877132625687,0.4340203317038622,0.0796389003158345,5.449853400569452,5
DS_LV1_Academic_CS_17,llm,DS,1,0.1259722529805029,0.061806368425431225,0.5038890119220116,0.243385348599051,2.070334203855919,5
DS_LV1_Academic_CS_18,llm,DS,1,0.1814637899968473,0.08174106706403647,0.7258551599873893,0.3816402092110683,1.9019357564232728,5
DS_LV1_Academic_CS_19,llm,DS,1,0.17117432558883294,0.09051528713098876,0.6846973023553318,0.31224065525050143,2.192851221779622,5
DS_LV1_Academic_CS_20,llm,DS,1,0.1714686703068517,0.09820425222317433,0.6858746812274068,0.13926852362799175,4.9248363044293235,5
DS_LV1_Academic_MEDICINE_01,llm,DS,1,0.0967142567158826,0.03279036045986209,0.3868570268635304,0.04795571730719517,8.066963619486664,5
DS_LV1_Academic_MEDICINE_02,llm,DS,1,0.2582764896705855,0.11017111179898681,1.033105958682342,0.21294771063108506,4.851453700162645,5
DS_LV1_Academic_MEDICINE_03,llm,DS,1,0.11245518216782145,0.03826947399076593,0.4498207286712858,0.091215983700809,4.931380558770385,5
DS_LV1_Academic_MEDICINE_04,llm,DS,1,0.16043010576119024,0.05577952112297442,0.641720423044761,0.0953945720980767,6.727011914105531,5
DS_LV1_Academic_MEDICINE_05,llm,DS,1,0.09208360398476985,0.02531533961561983,0.3683344159390794,0.07960139570251283,4.627235649430352,5
DS_LV1_Academic_MEDICINE_06,llm,DS,1,0.14754502439154876,0.04981238912168357,0.590180097566195,0.10974582723917362,5.377699657591456,5
DS_LV1_Academic_MEDICINE_07,llm,DS,1,0.14986305801922847,0.04297200837555484,0.5994522320769139,0.08479750549379189,7.069220121348975,5
DS_LV1_Academic_MEDICINE_08,llm,DS,1,0.16409072674056197,0.044887500319385897,0.6563629069622479,0.17624070138148112,3.7242413461662305,5
DS_LV1_Academic_MEDICINE_09,llm,DS,1,0.07663007628248499,0.044298800005068265,0.30652030512993994,0.17903641619339847,1.7120556345298545,5
DS_LV1_Academic_MEDICINE_10,llm,DS,1,0.19094038322599385,0.13143174478324482,0.7637615329039754,0.3245942595458734,2.3529730130548923,5
DS_LV1_Academic_MEDICINE_11,llm,DS,1,0.2413868712102369,0.15939983100051008,0.9655474848409475,0.5917348161731826,1.6317232964003279,5
DS_LV1_Academic_MEDICINE_12,llm,DS,1,0.08288256171898178,0.010590229975464669,0.33153024687592714,0.047107403781610054,7.037752460587757,5
DS_LV1_Academic_MEDICINE_13,llm,DS,1,0.06117758788252636,0.018959360282838317,0.24471035153010545,0.08072579546982626,3.0313773943741866,5
DS_LV1_Academic_MEDICINE_14,llm,DS,1,0.1416883614400331,0.08723901870656993,0.5667534457601324,0.16782416226824032,3.3770670331383323,5
DS_LV1_Academic_MEDICINE_15,llm,DS,1,0.083385154176757,0.03060222872997842,0.333540616707028,0.07651837616676882,4.3589609897116635,5
DS_LV1_Academic_MEDICINE_16,llm,DS,1,0.15556865597619535,0.09117747528317151,0.6222746239047814,0.30322002430416345,2.052221403691237,5
DS_LV1_Academic_MEDICINE_17,llm,DS,1,0.1659379383473253,0.09705425016958857,0.6637517533893011,0.233809503112405,2.8388570376893507,5
DS_LV1_Academic_MEDICINE_18,llm,DS,1,0.18495729326707036,0.027618842567236946,0.7398291730682814,0.09066820031995641,8.159742560870509,5
DS_LV1_Academic_MEDICINE_19,llm,DS,1,0.15955204203296586,0.041435126311859215,0.6382081681318634,0.12012626765857609,5.3128110992824995,5
DS_LV1_Academic_MEDICINE_20,llm,DS,1,0.12178188582829985,0.04469229104617979,0.4871275433131994,0.07322450377735135,6.652520921061811,5
DS_LV1_Academic_PHYSICS_01,llm,DS,1,0.2640488325180294,0.09628536257604581,1.0561953300721176,0.04813539659088121,21.94217571424775,5
DS_LV1_Academic_PHYSICS_02,llm,DS,1,0.07016665881464272,0.03612200441271676,0.2806666352585709,0.08206059533340145,3.420236401140634,5
DS_LV1_Academic_PHYSICS_03,llm,DS,1,0.20022746960752047,0.05071073140957378,0.8009098784300819,0.303082730130471,2.6425454135420594,5
DS_LV1_Academic_PHYSICS_04,llm,DS,1,0.10528996114405934,0.04042197667938762,0.42115984457623734,0.16273935775068052,2.58794092834913,5
DS_LV1_Academic_PHYSICS_05,llm,DS,1,0.06568339648176046,0.012451089980606497,0.2627335859270418,0.07209949685477939,3.6440418780762345,5
DS_LV1_Academic_PHYSICS_06,llm,DS,1,0.14449419777909683,0.12706925882523346,0.5779767911163873,0.2065048670324984,2.798853118679421,5
DS_LV1_Academic_PHYSICS_07,llm,DS,1,0.11547947519707338,0.050875393594623015,0.46191790078829353,0.0630805097471602,7.32267229037553,5
DS_LV1_Academic_PHYSICS_08,llm,DS,1,0.33488607244951407,0.15692230989474545,1.3395442897980563,0.0931864273937806,14.374886206738081,5
DS_LV1_Academic_PHYSICS_09,llm,DS,1,0.15782133763595713,0.035134752972634735,0.6312853505438285,0.1981601533162771,3.1857330546987117,5
DS_LV1_Academic_PHYSICS_10,llm,DS,1,0.11836226372726485,0.024225347982946552,0.4734490549090594,0.11595875965017703,4.082908926737012,5
DS_LV1_Academic_PHYSICS_11,llm,DS,1,0.16405697569101202,0.03273599072444776,0.6562279027640481,0.33286599098665026,1.9714477313194978,5
DS_LV1_Academic_PHYSICS_12,llm,DS,1,0.10593358319537009,0.012875398431328853,0.42373433278148037,0.18615012702787334,2.276304290235763,5
DS_LV1_Academic_PHYSICS_13,llm,DS,1,0.09342032484481634,0.02757056888656778,0.37368129937926536,0.09158896815358568,4.079981540491193,5
DS_LV1_Academic_PHYSICS_14,llm,DS,1,0.2304053954643246,0.04824565912275708,0.9216215818572984,0.3785632281988549,2.4345248381419156,5
DS_LV1_Academic_PHYSICS_15,llm,DS,1,0.08954287469274289,0.04166938567297328,0.35817149877097154,0.15348237641808607,2.333632740968984,5
DS_LV1_Academic_PHYSICS_16,llm,DS,1,0.06070904105943069,0.012196219963794401,0.24283616423772275,0.06638559905681243,3.657964493623156,5
DS_LV1_Academic_PHYSICS_17,llm,DS,1,0.0905154135043954,0.01721137946017496,0.3620616540175816,0.11025704918433542,3.2837959721945915,5
DS_LV1_Academic_PHYSICS_18,llm,DS,1,0.0911962527353657,0.024782570236958852,0.3647850109414628,0.09480220326823872,3.8478537245523654,5
DS_LV1_Academic_PHYSICS_19,llm,DS,1,0.17810240277563022,0.0582770707117186,0.7124096111025209,0.4203830234259703,1.6946678895276004,5
DS_LV1_Academic_PHYSICS_20,llm,DS,1,0.05950629845795402,0.03322532958724761,0.23802519383181608,0.11674771103945365,2.0387996622167437,5
DS_LV2_Academic_BIOLOGY_01,llm,DS,2,0.13459086165413403,0.01063189658615402,0.5383634466165361,0.11680331398230769,4.609145308138111,5
DS_LV2_Academic_BIOLOGY_02,llm,DS,2,0.10110327424231838,0.041064373939553755,0.4044130969692735,0.11266694274091046,3.589456562243498,5
DS_LV2_Academic_BIOLOGY_03,llm,DS,2,0.07698671477893174,0.029856655329450046,0.30794685911572695,0.10522773479876649,2.9264799789203177,5
DS_LV2_Academic_BIOLOGY_04,llm,DS,2,0.18951342728339454,0.0827859565672189,0.7580537091335782,0.3500658610095167,2.1654602563857837,5
DS_LV2_Academic_BIOLOGY_05,llm,DS,2,0.04580398981128707,0.010636265339417538,0.18321595924514827,0.07431552027508512,2.4653794869087786,5
DS_LV2_Academic_BIOLOGY_06,llm,DS,2,0.12157945460454418,0.09502511557413505,0.48631781841817673,0.3055822278832367,1.5914466681746928,5
DS_LV2_Academic_BIOLOGY_07,llm,DS,2,0.04925008349864258,0.008695681572916315,0.19700033399457031,0.048453114650990205,4.0657929921238685,5
DS_LV2_Academic_BIOLOGY_08,llm,DS,2,0.09188269770691657,0.039609115336326266,0.36753079082766626,0.09467746328323626,3.8819247800098364,5
DS_LV2_Academic_BIOLOGY_09,llm,DS,2,0.0848355425991863,0.043608014604722044,0.3393421703967452,0.12788476307424024,2.6534996213720063,5
DS_LV2_Academic_BIOLOGY_10,llm,DS,2,0.09740041295938456,0.024033659253694512,0.38960165183753825,0.04424655465445113,8.805242687937623,5
DS_LV2_Academic_BIOLOGY_11,llm,DS,2,0.17500860594948037,0.029996334856472916,0.7000344237979215,0.22646927601689396,3.0910790024590398,5
DS_LV2_Academic_BIOLOGY_12,llm,DS,2,0.08564808533693039,0.036040806295832846,0.34259234134772154,0.08514348736790696,4.023705769384007,5
DS_LV2_Academic_BIOLOGY_13,llm,DS,2,0.1831423580895572,0.04952663195844073,0.7325694323582288,0.2746022499813708,2.6677473779181593,5
DS_LV2_Academic_BIOLOGY_14,llm,DS,2,0.1617741693302398,0.06073745615714205,0.6470966773209592,0.10242006738741999,6.31806533453268,5
DS_LV2_Academic_BIOLOGY_15,llm,DS,2,0.06731610636730845,0.021042529945820287,0.2692644254692338,0.08739153461686915,3.0811270982905685,5
DS_LV2_Academic_BIOLOGY_16,llm,DS,2,0.09041221705420749,0.02714516746805804,0.36164886821682996,0.12376440947302043,2.922074849762575,5
DS_LV2_Academic_BIOLOGY_17,llm,DS,2,0.13378932961338513,0.011276173704402127,0.5351573184535405,0.0499855372680921,10.706243199573535,5
DS_LV2_Academic_BIOLOGY_18,llm,DS,2,0.08886036404095549,0.02992995963952553,0.35544145616382194,0.07580214816342673,4.689068380984439,5
DS_LV2_Academic_BIOLOGY_19,llm,DS,2,0.23524918870104383,0.13745592783187974,0.9409967548041753,0.11012800464892644,8.544572816005783,5
DS_LV2_Academic_BIOLOGY_20,llm,DS,2,0.07264442784477108,0.01811002735914115,0.29057771137908434,0.09879755460190517,2.9411427494327977,5
DS_LV2_Academic_CHEMISTRY_01,llm,DS,2,0.10258947645413756,0.024631275859807688,0.41035790581655024,0.09815029431813783,4.180913655607016,5
DS_LV2_Academic_CHEMISTRY_02,llm,DS,2,0.13006796360790177,0.03244430830126971,0.5202718544316071,0.19249150122033495,2.7028302607296886,5
DS_LV2_Academic_CHEMISTRY_03,llm,DS,2,0.12485872418062463,0.04566615615356253,0.4994348967224985,0.1739267393240419,2.871524520401686,5
DS_LV2_Academic_CHEMISTRY_04,llm,DS,2,0.12784364019820893,0.03908375046679489,0.5113745607928357,0.07746437571108017,6.601415890836269,5
DS_LV2_Academic_CHEMISTRY_05,llm,DS,2,0.0944899362748779,0.03374836793039113,0.3779597450995116,0.052799485940063166,7.158398199720416,5
DS_LV2_Academic_CHEMISTRY_06,llm,DS,2,0.14516276884846008,0.03328803333342797,0.5806510753938403,0.21479604907261615,2.7032670195788353,5
DS_LV2_Academic_CHEMISTRY_07,llm,DS,2,0.1335228517431849,0.04673306823187945,0.5340914069727396,0.08378964907135397,6.374193147866219,5
DS_LV2_Academic_CHEMISTRY_08,llm,DS,2,0.11001343071662964,0.05351819591879271,0.44005372286651856,0.137182763097563,3.207791656401882,5
DS_LV2_Academic_CHEMISTRY_09,llm,DS,2,0.09823864911979202,0.04589074389436753,0.3929545964791681,0.13243371197208936,2.967179509111577,5
DS_LV2_Academic_CHEMISTRY_10,llm,DS,2,0.07047782389453935,0.010384255307035439,0.2819112955781574,0.07173717765297088,3.929779575966946,5
DS_LV2_Academic_CHEMISTRY_11,llm,DS,2,0.07811301282303187,0.015566704086932524,0.3124520512921275,0.1310728848762983,2.3838038781782216,5
DS_LV2_Academic_CHEMISTRY_12,llm,DS,2,0.11992740923140663,0.05056275695482969,0.4797096369256265,0.07973341734384948,6.016418873116701,5
DS_LV2_Academic_CHEMISTRY_13,llm,DS,2,0.09575922837805767,0.07827932934116481,0.3830369135122307,0.2420016765615006,1.5827861978257345,5
DS_LV2_Academic_CHEMISTRY_14,llm,DS,2,0.09907901730334345,0.025435982964684103,0.3963160692133738,0.17168660803830316,2.308369148541603,5
DS_LV2_Academic_CHEMISTRY_15,llm,DS,2,0.16362758884871548,0.1316499220841565,0.6545103553948619,0.42819688669923645,1.5285266561374768,5
DS_LV2_Academic_CHEMISTRY_16,llm,DS,2,0.07908914615145746,0.009331264267964223,0.3163565846058298,0.06775950919349645,4.668814582207654,5
DS_LV2_Academic_CHEMISTRY_17,llm,DS,2,0.0981319168970532,0.009568673375391423,0.3925276675882128,0.04079013984406222,9.62310178608894,5
DS_LV2_Academic_CHEMISTRY_18,llm,DS,2,0.08804655210493714,0.014869119976259943,0.35218620841974857,0.1970995988347031,1.7868438621993763,5
DS_LV2_Academic_CHEMISTRY_19,llm,DS,2,0.1079129837959735,0.042031923821407566,0.431651935183894,0.051123172037205906,8.44337152768515,5
DS_LV2_Academic_CHEMISTRY_20,llm,DS,2,0.12201631548367331,0.08634230033910632,0.48806526193469324,0.2088062152807411,2.33740773127125,5
DS_LV2_Academic_CS_01,llm,DS,2,0.0949980234332671,0.012730448438921101,0.3799920937330684,0.09013197667580052,4.215952071037762,5
DS_LV2_Academic_CS_02,llm,DS,2,0.0727077893274738,0.032058728847329486,0.2908311573098952,0.03762160386255988,7.730429525874718,5
DS_LV2_Academic_CS_03,llm,DS,2,0.05265422532915682,0.006306650183228262,0.21061690131662728,0.041154122972842905,5.117759439451808,5
DS_LV2_Academic_CS_04,llm,DS,2,0.07396355102117239,0.01369463392221475,0.29585420408468954,0.08732692101695272,3.3878923090309754,5
DS_LV2_Academic_CS_05,llm,DS,2,0.07926068495959082,0.024674662581929234,0.3170427398383633,0.04736404836474433,6.693742422456347,5
DS_LV2_Academic_CS_06,llm,DS,2,0.05335654796760304,0.021880835254420982,0.21342619187041215,0.06848339120472433,3.116466461662152,5
DS_LV2_Academic_CS_07,llm,DS,2,0.110110525465129,0.014251661644757422,0.440442101860516,0.17135247731043898,2.5703865434204833,5
DS_LV2_Academic_CS_08,llm,DS,2,0.07479751961574736,0.02645398415272612,0.29919007846298945,0.055161666725590024,5.4238766923297534,5
DS_LV2_Academic_CS_09,llm,DS,2,0.08680137241684296,0.05458573051525434,0.34720548966737186,0.1667211123055413,2.0825526225560806,5
DS_LV2_Academic_CS_10,llm,DS,2,0.17140563401551195,0.047958251454314794,0.6856225360620478,0.2124026319788738,3.2279380423602375,5
DS_LV2_Academic_CS_11,llm,DS,2,0.10116421381347529,0.015163644044225856,0.40465685525390116,0.1687223819269709,2.398359071465997,5
DS_LV2_Academic_CS_12,llm,DS,2,0.0830481346126757,0.027497599459853486,0.3321925384507028,0.10623017954333483,3.127101355553959,5
DS_LV2_Academic_CS_13,llm,DS,2,0.06198269136698516,0.02351812624039372,0.24793076546794063,0.10045900584026536,2.4679794847080454,5
DS_LV2_Academic_CS_14,llm,DS,2,0.06780209695997585,0.029515193434322344,0.2712083878399034,0.12628334964747587,2.1476179448596397,5
DS_LV2_Academic_CS_15,llm,DS,2,0.11286687946887647,0.059985918592249866,0.4514675178755059,0.12865730655155685,3.5090701801268414,5
DS_LV2_Academic_CS_16,llm,DS,2,0.09555137738019326,0.05114882347579595,0.38220550952077303,0.05688193683833039,6.7192773447056835,5
DS_LV2_Academic_CS_17,llm,DS,2,0.1444464566237769,0.08337051711951007,0.5777858264951076,0.2848473090622101,2.028405423232979,5
DS_LV2_Academic_CS_18,llm,DS,2,0.2108173740689548,0.09502451555257542,0.8432694962758192,0.4222774512255917,1.996956015123153,5
DS_LV2_Academic_CS_19,llm,DS,2,0.1468850081356895,0.0527545205075797,0.587540032542758,0.22047356415778024,2.6649001425054726,5
DS_LV2_Academic_CS_20,llm,DS,2,0.17424068291544145,0.09015549577740369,0.6969627316617658,0.11859161593700683,5.87699835401498,5
DS_LV2_Academic_MEDICINE_01,llm,DS,2,0.0958499208848195,0.02978939558045728,0.383399683539278,0.0887435256020881,4.320311605134795,5
DS_LV2_Academic_MEDICINE_02,llm,DS,2,0.2267489971968993,0.13623787404713836,0.9069959887875972,0.21071277415126854,4.304418621229267,5
DS_LV2_Academic_MEDICINE_03,llm,DS,2,0.14938201537498705,0.03779409696441574,0.5975280614999482,0.120137791303606,4.973689419592427,5
DS_LV2_Academic_MEDICINE_04,llm,DS,2,0.07623680222760644,0.02756291178333386,0.30494720891042576,0.07615502963274974,4.004295059446555,5
DS_LV2_Academic_MEDICINE_05,llm,DS,2,0.09392135973228824,0.04930185985069575,0.37568543892915296,0.13503523243361878,2.782129020393504,5
DS_LV2_Academic_MEDICINE_06,llm,DS,2,0.13562798833668732,0.03402708041568933,0.5425119533467493,0.07176536534871615,7.559523325919423,5
DS_LV2_Academic_MEDICINE_07,llm,DS,2,0.1618223447959744,0.04949648684538856,0.6472893791838976,0.1423280494778969,4.547869387364995,5
DS_LV2_Academic_MEDICINE_08,llm,DS,2,0.15040247414721053,0.0655598717068679,0.6016098965888421,0.19450943353930028,3.092959995008612,5
DS_LV2_Academic_MEDICINE_09,llm,DS,2,0.060387203763158766,0.05423385641420154,0.24154881505263506,0.1527841981675196,1.580980349733484,5
DS_LV2_Academic_MEDICINE_10,llm,DS,2,0.1669335343795248,0.1175111504663947,0.6677341375180992,0.28913856887386413,2.3093914454885343,5
DS_LV2_Academic_MEDICINE_11,llm,DS,2,0.24958669258706012,0.10968325668875761,0.9983467703482405,0.6726659278001801,1.4841643215275295,5
DS_LV2_Academic_MEDICINE_12,llm,DS,2,0.07448011644501927,0.007634074315072792,0.2979204657800771,0.05418947951809011,5.4977547012722665,5
DS_LV2_Academic_MEDICINE_13,llm,DS,2,0.07007675128610237,0.03789893235538234,0.2803070051444095,0.07105800398883332,3.9447632836472497,5
DS_LV2_Academic_MEDICINE_14,llm,DS,2,0.1666297478977891,0.10182863220153639,0.6665189915911564,0.14205176637499176,4.69208520668207,5
DS_LV2_Academic_MEDICINE_15,llm,DS,2,0.0903217487800013,0.037588933266977535,0.3612869951200052,0.06326459774397697,5.710729349486793,5
DS_LV2_Academic_MEDICINE_16,llm,DS,2,0.17424201047930693,0.135688020971289,0.6969680419172277,0.38523441155735444,1.8092050476478834,5
DS_LV2_Academic_MEDICINE_17,llm,DS,2,0.16383071185117232,0.09290534386528701,0.6553228474046893,0.2921611766545373,2.243018237086197,5
DS_LV2_Academic_MEDICINE_18,llm,DS,2,0.23621943548583502,0.050370515139350674,0.9448777419433401,0.08663175178680224,10.906829452885262,5
DS_LV2_Academic_MEDICINE_19,llm,DS,2,0.19926592206657642,0.06232177806704649,0.7970636882663057,0.11334490945351831,7.03219661217493,5
DS_LV2_Academic_MEDICINE_20,llm,DS,2,0.09367909937325966,0.031962504311729666,0.37471639749303864,0.0419956474265867,8.922743675950864,5
DS_LV2_Academic_PHYSICS_01,llm,DS,2,0.27495399262117587,0.16096034075653334,1.0998159704847035,0.040229177147846545,27.33876376448769,5
DS_LV2_Academic_PHYSICS_02,llm,DS,2,0.056824158643798264,0.02558476244416168,0.22729663457519306,0.06109779482613446,3.7202101192360444,5
DS_LV2_Academic_PHYSICS_03,llm,DS,2,0.12706956470438363,0.04352598404827213,0.5082782588175345,0.37601212867048145,1.3517602759643017,5
DS_LV2_Academic_PHYSICS_04,llm,DS,2,0.11029600585840117,0.10508495433112083,0.4411840234336047,0.2852339647817839,1.546744349927363,5
DS_LV2_Academic_PHYSICS_05,llm,DS,2,0.0718318701271593,0.015873692933359978,0.2873274805086372,0.07372844814584381,3.897104682581527,5
DS_LV2_Academic_PHYSICS_06,llm,DS,2,0.19850983206606476,0.1447589365251118,0.794039328264259,0.16433274453160712,4.8318996346558105,5
DS_LV2_Academic_PHYSICS_07,llm,DS,2,0.06768902892604266,0.02261613175303339,0.27075611570417063,0.12029021896658662,2.2508572852409503,5
