author,label,provider,level,mean_yearly_distance,std_yearly_distance,path_length,net_displacement,tortuosity,n_years
DS_LV1_News_5years_32,llm,DS,1,0.2320368990209904,0.1422239741041636,2.0883320911889136,0.23413048445673365,8.919522359655941,10
DS_LV1_News_5years_33,llm,DS,1,0.10476701094881752,0.050948186824077195,1.1524371204369928,0.13635894550881808,8.451496277979553,12
DS_LV1_News_5years_34,llm,DS,1,0.2298297959834519,0.09919942393589902,5.056255511635942,0.2250894084017651,22.463320453581552,23
DS_LV1_News_5years_35,llm,DS,1,0.10435819019621524,0.030996774699039286,2.504596564709166,0.08393760180230017,29.838791089222322,25
DS_LV1_News_5years_36,llm,DS,1,0.20946953183145148,0.08039257050024555,5.027268763954836,0.1320763772447876,38.063345382629635,25
DS_LV1_News_6years_01,llm,DS,1,0.2618365502321226,0.1025305960338554,6.02224065533882,0.24497847893392016,24.582733477430246,24
DS_LV1_News_6years_02,llm,DS,1,0.16771286669046756,0.07832963903793569,4.025108800571221,0.1486474122111363,27.078229891106503,25
DS_LV1_News_6years_03,llm,DS,1,0.15098684692537961,0.09557567860827985,4.07664486698525,0.3781040119914672,10.781808014978822,28
DS_LV1_News_6years_04,llm,DS,1,0.19186782744389794,0.06564649838842017,5.56416699587304,0.19927932086870043,27.92144700020889,30
DS_LV1_News_6years_05,llm,DS,1,0.27063242525522724,0.10597760091416146,7.84834033240159,0.23881719387122854,32.86338058487303,30
DS_LV1_News_6years_06,llm,DS,1,0.16948613908766988,0.1064003190892817,4.406639616279417,0.112141057130904,39.29550629378746,27
DS_LV1_News_6years_07,llm,DS,1,0.1669808807500587,0.06324828489673615,4.842445541751703,0.08476167483559238,57.13013046455643,30
DS_LV1_News_6years_08,llm,DS,1,0.14384455804047744,0.05729914463914599,4.171492183173846,0.13116161244281455,31.80421546733107,30
DS_LV1_News_6years_09,llm,DS,1,0.16330324508812127,0.08279439419140064,2.939458411586183,0.15515288845560682,18.945560349185744,19
DS_LV1_News_6years_10,llm,DS,1,0.2678507227203473,0.10403398135575032,7.767670958890073,0.1477040735680159,52.58941592638714,30
DS_LV1_News_6years_11,llm,DS,1,0.15521530548912116,0.06654821937183318,3.1043061097824234,0.13958936047548662,22.238844702835163,21
DS_LV1_News_6years_12,llm,DS,1,0.0894458676076373,0.03523452725360225,2.32559255779857,0.03843487709318754,60.50734993011787,27
DS_LV1_News_6years_13,llm,DS,1,0.15808340325341771,0.07302340299469638,3.6359182748286076,0.22309894029184082,16.29733547847596,24
DS_LV1_News_6years_14,llm,DS,1,0.2227533156992387,0.06810647146999237,4.677819629684013,0.1710602104792768,27.346041587214756,22
DS_LV1_News_6years_15,llm,DS,1,0.11534632493441771,0.04931465394688877,3.3450434230981134,0.07076502425102381,47.26972764444037,30
DS_LV1_News_6years_16,llm,DS,1,0.14708344834056897,0.07453962741044126,4.118336553535931,0.1039685692618077,39.61136122942475,29
DS_LV1_News_6years_17,llm,DS,1,0.17333430027883995,0.09339185397624623,5.720031909201718,0.19701978608038775,29.032779006611236,34
DS_LV1_News_6years_18,llm,DS,1,0.211340104827688,0.10605485332687754,6.128863040002952,0.1650333858197086,37.13711022506957,30
DS_LV1_News_6years_19,llm,DS,1,0.24233702196784324,0.11909301753724116,6.058425549196081,0.25999250604228336,23.3023083681142,26
DS_LV1_News_6years_20,llm,DS,1,0.16227918203233416,0.08173111714785902,3.0833044586143488,0.1475649784303593,20.894554327261737,20
DS_LV1_News_6years_21,llm,DS,1,0.19326509436453748,0.07972982314168024,5.024892453477975,0.3400292222922309,14.77782532808147,27
DS_LV1_News_6years_22,llm,DS,1,0.18454358999357973,0.08102206892270977,4.059958979858754,0.27368941982211453,14.834183150000975,23
DS_LV1_News_6years_23,llm,DS,1,0.09134682009383154,0.03969928641849943,2.557710962627283,0.11857570129582186,21.570279025770404,29
DS_LV1_News_6years_24,llm,DS,1,0.23060712492988025,0.09282646916444141,6.687606622966527,0.29710808270683864,22.50900265667056,30
DS_LV1_News_6years_25,llm,DS,1,0.22491796355793944,0.08966655437891365,6.522620943180244,0.26280018730593113,24.819696705874588,30
DS_LV1_News_6years_26,llm,DS,1,0.17291556889150744,0.09201318187869821,4.322889222287686,0.07759472089947211,55.71112534689322,26
DS_LV1_News_6years_27,llm,DS,1,0.1461368255395168,0.06356642314653417,2.7765996852508192,0.14837715810984606,18.713120810652384,20
DS_LV1_News_6years_28,llm,DS,1,0.16424046664457082,0.07587332847691426,3.6132902661805577,0.08000324910526425,45.16429403293824,23
DS_LV1_News_7years_01,llm,DS,1,0.19036340158613937,0.0769009448917314,6.662719055514878,0.24382792304482678,27.32549649077708,36
DS_LV1_News_7years_02,llm,DS,1,0.18359419811524522,0.06461219933854559,5.140637547226866,0.23773908953780723,21.623021932240384,29
DS_LV1_News_7years_03,llm,DS,1,0.1063535035875111,0.0459578030423172,2.977898100450311,0.14748039542775063,20.191823406855168,29
DS_LV1_News_7years_04,llm,DS,1,0.21159786904200775,0.10179693901747885,3.597163773714132,0.1914653349396364,18.787545927560284,18
DS_LV1_News_7years_05,llm,DS,1,0.16435122855980305,0.06693439359680549,3.4513757997558643,0.1516034348335893,22.765815323012568,22
DS_LV1_News_7years_06,llm,DS,1,0.1034924964385657,0.05157555947501349,3.7257298717883653,0.2347191685689577,15.87313850208101,37
DS_LV1_News_7years_07,llm,DS,1,0.25741647040168586,0.06875561031661533,10.039242345665748,0.38815052314853354,25.864301983238683,40
DS_LV1_News_7years_08,llm,DS,1,0.22635368915561893,0.08631694372024862,7.696025431291043,0.1865534803753309,41.25372207373053,35
DS_LV1_News_7years_09,llm,DS,1,0.1532007166879097,0.0641807141521606,3.983218633885652,0.23828639216024772,16.716097792134665,27
DS_LV1_News_7years_10,llm,DS,1,0.20846903087465538,0.08433179396999947,5.628663833615695,0.18575794840483706,30.30106588682117,28
DS_LV1_News_7years_11,llm,DS,1,0.21205108233216788,0.057620287902792076,7.209736799293708,0.16826110274828457,42.84850557576185,35
DS_LV1_News_8years_01,llm,DS,1,0.1252322251633472,0.0735073424190681,4.633592331043847,0.12797535545405644,36.206911202581665,38
DS_LV1_News_8years_02,llm,DS,1,0.15737452859862602,0.055970975357160904,5.822857558149162,0.1268564546157852,45.90115320331996,38
DS_LV1_News_8years_03,llm,DS,1,0.18116302780779092,0.08009933729234256,6.340705973272683,0.29750001548669547,21.31329627966438,36
DS_LV1_News_8years_04,llm,DS,1,0.14593615159463016,0.07645605967849561,5.691509912190576,0.12127012598467277,46.93249772751058,40
DS_LV1_News_8years_05,llm,DS,1,0.23805904967704322,0.0862479810226203,9.284302937404686,0.16005091734671892,58.00843313688771,40
DS_LV1_News_8years_06,llm,DS,1,0.14610085730925917,0.06923763884163878,4.967429148514812,0.21339079547046794,23.278553967442686,35
DS_LV1_News_8years_07,llm,DS,1,0.15739092314554698,0.057084158285111555,6.138246002676333,0.12854010515258993,47.75354738810601,40
DS_LV1_News_8years_08,llm,DS,1,0.1993194656985237,0.10697310749185886,7.175500765146854,0.16650941016277754,43.093665145604525,37
DS_LV1_News_8years_09,llm,DS,1,0.2003690848059527,0.07518071724678703,5.810703459372628,0.14982199988899841,38.78404682675254,30
DS_LV1_News_8years_10,llm,DS,1,0.25792140891905446,0.10646785569680824,8.253485085409743,0.19734751101288406,41.822088573850344,33
DS_LV1_News_8years_11,llm,DS,1,0.11547485607598455,0.04534707160648355,4.157094818735444,0.05682850672957426,73.15157581946526,37
DS_LV1_News_8years_12,llm,DS,1,0.23069970808752452,0.08046415862194084,8.074489783063358,0.2061753381315536,39.163218337545764,36
DS_LV1_News_8years_13,llm,DS,1,0.19922858561955903,0.06987081699685867,6.973000496684566,0.2766082926601661,25.208935095996623,36
DS_LV1_News_8years_14,llm,DS,1,0.19009257158942341,0.08422997063987785,7.4136102919875135,0.1405705180812141,52.739439202353424,40
DS_LV1_News_8years_15,llm,DS,1,0.17938289032985344,0.05061414632209653,5.919635380885164,0.20771942049270425,28.498227882804436,34
DS_LV1_News_8years_16,llm,DS,1,0.2143946341564103,0.10625936730704186,7.289417561317951,0.1348582537931879,54.05243918178453,35
DS_LV1_News_9years_01,llm,DS,1,0.16518323460756956,0.08974337578715304,6.937695853517922,0.14333540968190142,48.40182805431313,43
DS_LV1_News_9years_02,llm,DS,1,0.21432493395377714,0.11161722345948692,9.430297093966194,0.5835553369351062,16.160073427646303,45
DS_LV1_News_9years_03,llm,DS,1,0.16467976346408303,0.06629321067681018,6.587190538563321,0.19160351882289295,34.379277473771936,41
DS_LV1_News_9years_04,llm,DS,1,0.2722974580372357,0.13804754710869482,11.981088153638371,0.2276376769782564,52.63227209431937,45
DS_LV1_News_9years_05,llm,DS,1,0.13974397653120374,0.06837423834219487,6.148734967372965,0.5055455337001662,12.162574006676351,45
DS_LV1_News_9years_06,llm,DS,1,0.16741909097246266,0.06743409687438609,6.864182729870969,0.23068812861594584,29.755249093457234,42
DS_LV1_News_9years_07,llm,DS,1,0.26066467144979294,0.0843609518660488,11.208580872341097,0.1967813279207495,56.959575335598764,44
DS_LV1_News_9years_08,llm,DS,1,0.18611079685784784,0.08503683556210494,6.327767093166827,0.2464398422001768,25.6767210880899,35
DS_LV1_News_9years_09,llm,DS,1,0.22210994177034335,0.08944746139695639,9.550727496124765,0.2604711945013213,36.6671159719211,44
DS_LV1_News_9years_10,llm,DS,1,0.21024102720128973,0.09909790876829644,8.40964108805159,0.24489187471685747,34.340220955778,41
DS_LV1_News_9years_11,llm,DS,1,0.1344339065538143,0.06699798281938643,5.242922355598758,0.18597828912683953,28.19104520325498,40
DS_LV2_News_10years_01,llm,DS,2,0.22212541749006598,0.10782475418209718,10.662020039523167,0.21505280473959956,49.57861420330444,49
DS_LV2_News_10years_02,llm,DS,2,0.25494829330812396,0.0988899784649874,12.23751807878995,0.284043962797131,43.08318317446582,49
DS_LV2_News_10years_03,llm,DS,2,0.21656779906359241,0.09147356700043123,10.178686555988843,0.3018694169386088,33.71883995144458,48
DS_LV2_News_10years_04,llm,DS,2,0.19855992538758302,0.08228741055662286,8.339516866278487,0.20031776995909986,41.63143822927551,43
DS_LV2_News_10years_05,llm,DS,2,0.21332676274095197,0.11084800096343565,10.026357848824743,0.35986563615313105,27.86139281317291,48
DS_LV2_News_10years_06,llm,DS,2,0.1982468242370025,0.08649800643939393,9.714094387613121,0.14106130383060714,68.86434566972562,50
DS_LV2_News_11years_01,llm,DS,2,0.2301426674608592,0.07123244646610417,9.896134700816946,0.19495960858996145,50.75992290090442,44
DS_LV2_News_11years_02,llm,DS,2,0.1561518877824301,0.09727614028274502,6.402227399079635,0.16300796537269624,39.275549415280324,42
DS_LV2_News_11years_03,llm,DS,2,0.21090810375385444,0.131271505544257,9.279956565169595,0.20476196328587837,45.320705155641555,45
DS_LV2_News_11years_04,llm,DS,2,0.16849032088445404,0.09293327264271098,9.098477327760518,0.06924314411437496,131.3989629461621,55
DS_LV2_News_11years_05,llm,DS,2,0.17137269850336548,0.07858847319930569,8.740007623671639,0.14125443201836216,61.87421873272971,52
DS_LV2_News_11years_06,llm,DS,2,0.18566683844947696,0.09003691038131315,10.026009276271756,0.23504012810201622,42.656585312615604,55
DS_LV2_News_11years_07,llm,DS,2,0.14356642588742494,0.05471973518301927,7.178321294371247,0.06548395064334096,109.619551414484,51
DS_LV2_News_11years_08,llm,DS,2,0.13804202582740907,0.08384719966217226,7.316227368852681,0.12717402551086104,57.52925834865433,54
DS_LV2_News_11years_09,llm,DS,2,0.19286071332531027,0.10033861255348378,10.414478519566755,0.20236711758267972,51.46329425437304,55
DS_LV2_News_5years_01,llm,DS,2,0.11872029217184578,0.08155345469779238,2.0182449669213782,0.10119916649519349,19.943296341449965,18
DS_LV2_News_5years_02,llm,DS,2,0.23398147054133966,0.12551264881768315,5.615555292992152,0.292384309895308,19.206076054501263,25
DS_LV2_News_5years_03,llm,DS,2,0.1614732134881426,0.058238075706218556,3.875357123715422,0.22986365009070192,16.859373468515987,25
DS_LV2_News_5years_04,llm,DS,2,0.11821602180553785,0.06566892680793979,2.0096723706941435,0.21954859598629886,9.153656217503476,18
DS_LV2_News_5years_05,llm,DS,2,0.2400851483910926,0.08462653993290879,7.682724748514963,0.19634409170053507,39.12888176045904,33
DS_LV2_News_5years_06,llm,DS,2,0.24704119473088287,0.09644610207163605,5.1878650893485405,0.35243195304056885,14.72018937156745,22
DS_LV2_News_5years_07,llm,DS,2,0.10465071758090337,0.04251822069797158,2.3023157867798743,0.10215906596367189,22.536578276847067,23
DS_LV2_News_5years_08,llm,DS,2,0.07389508580973593,0.027757583004909665,1.3301115445752467,0.09834867786450806,13.524447643390797,19
DS_LV2_News_5years_09,llm,DS,2,0.1729002536420181,0.07552006461933336,2.7664040582722897,0.3105646720914777,8.907658555115495,17
DS_LV2_News_5years_10,llm,DS,2,0.27579368012792727,0.08556954962515223,6.619048323070254,0.3620032880410047,18.284497798043493,25
DS_LV2_News_5years_11,llm,DS,2,0.2608411951618329,0.10420063914198285,7.042712269369488,0.1729265957544224,40.72659985379594,28
DS_LV2_News_5years_12,llm,DS,2,0.28276244940920314,0.14513707414324903,5.37248653877486,0.32554489212390997,16.503058929058444,20
DS_LV2_News_5years_13,llm,DS,2,0.2583940010110669,0.08894122921742362,5.167880020221338,0.41868594627203076,12.343094069041516,21
DS_LV2_News_5years_14,llm,DS,2,0.09891868781885459,0.03659180966206482,1.7805363807393826,0.10990768335896968,16.200290337518712,19
DS_LV2_News_5years_15,llm,DS,2,0.16651867813302348,0.0823863356799774,3.496892240793493,0.12407839123074606,28.182926987587983,22
DS_LV2_News_5years_16,llm,DS,2,0.174329829433369,0.055799376385499144,3.137936929800642,0.27589975899073055,11.3734674552799,19
DS_LV2_News_5years_17,llm,DS,2,0.12498775696856419,0.07294213746736919,2.3747673824027196,0.1805759218726626,13.151074394499522,20
DS_LV2_News_5years_18,llm,DS,2,0.08157716253611001,0.047929876819578304,1.7946975757944204,0.1567318359461434,11.450753224195747,23
DS_LV2_News_5years_19,llm,DS,2,0.11004353548719945,0.0597706913316902,2.5310013162055873,0.4133138210406264,6.1236793626526325,24
DS_LV2_News_5years_20,llm,DS,2,0.1286061096552716,0.049551152990590985,2.700728302760704,0.07185171007190645,37.587529928764646,22
DS_LV2_News_5years_21,llm,DS,2,0.22874949165917843,0.083331075323061,4.574989833183569,0.33614177035826964,13.610298500859956,21
DS_LV2_News_5years_22,llm,DS,2,0.22645862558737517,0.0994905573740385,5.435007014097004,0.19695967920585186,27.594515974087376,25
DS_LV2_News_5years_23,llm,DS,2,0.11682224438963516,0.04244602818960172,2.803733865351244,0.10238491175282718,27.384248492784618,25
DS_LV2_News_5years_24,llm,DS,2,0.22398681714022517,0.10632339305249308,5.375683611365404,0.2632546257762583,20.420091747729554,25
DS_LV2_News_5years_25,llm,DS,2,0.1677587096590807,0.08472220511273483,5.368278709090583,0.1875966706331309,28.61606600465172,33
DS_LV2_News_5years_26,llm,DS,2,0.26896844873270936,0.12962449126989678,6.455242769585025,0.22402200263080563,28.815217674057852,25
DS_LV2_News_5years_27,llm,DS,2,0.10103134773840321,0.03121575393483022,1.6165015638144513,0.03161133559423629,51.13676892883921,17
DS_LV2_News_5years_28,llm,DS,2,0.11517126086451719,0.04917534743769566,3.224795304206481,0.18535359430001783,17.398072675012436,29
DS_LV2_News_5years_29,llm,DS,2,0.25699753614029763,0.11157882152767416,6.167940867367143,0.37974935809220994,16.242136387942114,25
DS_LV2_News_5years_30,llm,DS,2,0.1512806973096881,0.08315588041670159,3.630736735432514,0.07959296670942029,45.61630110720318,25
DS_LV2_News_5years_31,llm,DS,2,0.23035315014559096,0.06633174599544567,5.758828753639774,0.22210038621945719,25.928945247080662,26
DS_LV2_News_5years_32,llm,DS,2,0.23116245935433127,0.15699360816706087,2.0804621341889815,0.370198350042094,5.6198579327877045,10
DS_LV2_News_5years_33,llm,DS,2,0.1263643132143875,0.07050313958758013,1.3900074453582627,0.16975410162004595,8.188358526201993,12
DS_LV2_News_5years_34,llm,DS,2,0.2394911521633584,0.09061620498696929,5.268805347593885,0.30878206907085964,17.063184282196108,23
DS_LV2_News_5years_35,llm,DS,2,0.11321598661679501,0.06499714075702073,2.7171836788030803,0.07856221127338311,34.5863950971001,25
DS_LV2_News_5years_36,llm,DS,2,0.22876722580310718,0.09294003196174548,5.490413419274573,0.14919709563398167,36.79973390865429,25
DS_LV2_News_6years_01,llm,DS,2,0.2518669615165728,0.09260988190788352,5.7929401148811746,0.2379731825090836,24.34282743039777,24
DS_LV2_News_6years_02,llm,DS,2,0.1759309602144495,0.09989387081567462,4.222343045146788,0.12303659315992287,34.3177825125456,25
DS_LV2_News_6years_03,llm,DS,2,0.15607276952997282,0.08432616059209293,4.213964777309266,0.34043396371453577,12.378214944625217,28
DS_LV2_News_6years_04,llm,DS,2,0.20349881533293884,0.0667349085790595,5.901465644655226,0.24979474535235946,23.625259355758836,30
DS_LV2_News_6years_05,llm,DS,2,0.25901707588717887,0.09996825996753403,7.511495200728188,0.24410258485868935,30.77187898307829,30
DS_LV2_News_6years_06,llm,DS,2,0.15930626155222619,0.09013077976897593,4.141962800357881,0.09190629180843511,45.06723880222675,27
DS_LV2_News_6years_07,llm,DS,2,0.18100179027840163,0.08149682203959999,5.249051918073647,0.07322901850241831,71.67994362645052,30
DS_LV2_News_6years_08,llm,DS,2,0.13542361171659253,0.05791069458837078,3.9272847397811836,0.09856785469697028,39.843463691635954,30
DS_LV2_News_6years_09,llm,DS,2,0.17124343507411155,0.08039524085319687,3.0823818313340077,0.1996659143094243,15.437696724525596,19
DS_LV2_News_6years_10,llm,DS,2,0.263248369040089,0.08749145263349693,7.634202702162582,0.1762571887283756,43.31285865410807,30
DS_LV2_News_6years_11,llm,DS,2,0.1584781357032202,0.06154459936934478,3.169562714064404,0.12032148739006643,26.34244957252813,21
DS_LV2_News_6years_12,llm,DS,2,0.1258168953543316,0.06232997335508718,3.2712392792126215,0.03280256883792619,99.72509456120487,27
DS_LV2_News_6years_13,llm,DS,2,0.1440052844128227,0.05989631339388732,3.312121541494922,0.11464367988880245,28.890572465115245,24
DS_LV2_News_6years_14,llm,DS,2,0.24162457655772857,0.07709040109394147,5.0741161077123,0.18231104057643657,27.8321932213694,22
DS_LV2_News_6years_15,llm,DS,2,0.12211351084400336,0.04626104633163093,3.5412918144760974,0.08811632424244606,40.188828175951535,30
DS_LV2_News_6years_16,llm,DS,2,0.13569403482698988,0.08020261797503579,3.799432975155717,0.046203458893603506,82.23265240606732,29
DS_LV2_News_6years_17,llm,DS,2,0.1539118866724903,0.08953644344375523,5.07909226019218,0.16979729155847512,29.912681254064836,34
DS_LV2_News_6years_18,llm,DS,2,0.21970922634483828,0.08920057841124163,6.37156756400031,0.21547713981486896,29.56957554511145,30
DS_LV2_News_6years_19,llm,DS,2,0.24338041089797652,0.1140207202273726,6.084510272449413,0.17782677861280333,34.21593935353072,26
DS_LV2_News_6years_20,llm,DS,2,0.18037944705713893,0.09544488675114692,3.42720949408564,0.2866614383491942,11.955600006132718,20
DS_LV2_News_6years_21,llm,DS,2,0.19925005739679527,0.08533591608849171,5.180501492316677,0.3968036347124582,13.055579735479744,27
DS_LV2_News_6years_22,llm,DS,2,0.20065015383356188,0.08402738033544169,4.4143033843383614,0.26933594735583805,16.389581218827523,23
DS_LV2_News_6years_23,llm,DS,2,0.08678352225964649,0.0383421426559218,2.4299386232701017,0.1711293160276294,14.199429295199076,29
DS_LV2_News_6years_24,llm,DS,2,0.23070908442300295,0.09544454747544653,6.690563448267086,0.31692433548403515,21.110917336305715,30
DS_LV2_News_6years_25,llm,DS,2,0.24347960569183594,0.10241314507018137,7.060908565063242,0.26023304939048697,27.13302012023904,30
DS_LV2_News_6years_26,llm,DS,2,0.1590925340158863,0.07922597395726423,3.9773133503971576,0.08010340836446085,49.65223617328318,26
DS_LV2_News_6years_27,llm,DS,2,0.142407072254963,0.07272663072564675,2.705734372844297,0.1450517335781828,18.653581767679512,20
DS_LV2_News_6years_28,llm,DS,2,0.16750603159647032,0.08464825627811035,3.685132695122347,0.049061083489562216,75.11315350192709,23
DS_LV2_News_7years_01,llm,DS,2,0.19544693252752496,0.08216819990418318,6.840642638463374,0.22255616555829355,30.736702446788076,36
DS_LV2_News_7years_02,llm,DS,2,0.17174443217754037,0.06564788904235605,4.808844100971131,0.31439187714985006,15.295700844965117,29
DS_LV2_News_7years_03,llm,DS,2,0.10432877031174495,0.060938572852023365,2.9212055687288587,0.151619107857999,19.266737616374545,29
DS_LV2_News_7years_04,llm,DS,2,0.20954770423687802,0.11180147875838904,3.562310972026926,0.22663528735896862,15.71825382330937,18
DS_LV2_News_7years_05,llm,DS,2,0.1740006221867165,0.06029546312031434,3.6540130659210464,0.27850127580000206,13.120274064902576,22
DS_LV2_News_7years_06,llm,DS,2,0.11340175419172802,0.07036205128436132,4.082463150902209,0.1981454486455739,20.603365753833586,37
DS_LV2_News_7years_07,llm,DS,2,0.2831257026958792,0.09876147852849616,11.04190240513929,0.4845411854135463,22.788367093532504,40
DS_LV2_News_7years_08,llm,DS,2,0.2157075794783036,0.06573906283298794,7.334057702262323,0.1600635001683019,45.81967590706678,35
DS_LV2_News_7years_09,llm,DS,2,0.15993533600650503,0.0650549043458758,4.1583187361691305,0.2657155444466996,15.649512507173835,27
DS_LV2_News_7years_10,llm,DS,2,0.22514241207381627,0.09483088937667931,6.078845125993039,0.2451135182973693,24.800121870953866,28
