author,label,provider,level,mean_yearly_distance,std_yearly_distance,path_length,net_displacement,tortuosity,n_years
DS_LV1_Academic_CHEMISTRY_17,llm,DS,1,0.8927419185638428,0.24769867956638336,3.570967674255371,0.705054759979248,5.064808972228591,5
DS_LV1_Academic_CHEMISTRY_18,llm,DS,1,0.9662268757820129,0.08638607710599899,3.8649075031280518,1.1550441980361938,3.3461122177828067,5
DS_LV1_Academic_CHEMISTRY_19,llm,DS,1,0.9447469711303711,0.08153311163187027,3.7789878845214844,0.9603183269500732,3.935140857431489,5
DS_LV1_Academic_CHEMISTRY_20,llm,DS,1,0.916430652141571,0.1788424253463745,3.665722608566284,1.2154022455215454,3.01605713011767,5
DS_LV1_Academic_CS_01,llm,DS,1,1.021342396736145,0.09606345742940903,4.08536958694458,1.1151471138000488,3.663525230337552,5
DS_LV1_Academic_CS_02,llm,DS,1,1.0533283948898315,0.0761382132768631,4.213313579559326,1.067003607749939,3.948734145748784,5
DS_LV1_Academic_CS_03,llm,DS,1,1.1317051649093628,0.0829768255352974,4.526820659637451,0.847721517086029,5.339985559406365,5
DS_LV1_Academic_CS_04,llm,DS,1,1.0042587518692017,0.1092720776796341,4.017035007476807,1.1303255558013916,3.5538743566925386,5
DS_LV1_Academic_CS_05,llm,DS,1,1.1865593194961548,0.06145663931965828,4.746237277984619,1.0432003736495972,4.549689012648727,5
DS_LV1_Academic_CS_06,llm,DS,1,0.9708273410797119,0.09878889471292496,3.8833093643188477,0.9486806392669678,4.09337895555603,5
DS_LV1_Academic_CS_07,llm,DS,1,0.8745808005332947,0.16788995265960693,3.4983232021331787,0.9625551104545593,3.634413410865506,5
DS_LV1_Academic_CS_08,llm,DS,1,0.9783858060836792,0.04661455377936363,3.913543224334717,1.010308027267456,3.8736139065622757,5
DS_LV1_Academic_CS_09,llm,DS,1,1.3638885021209717,0.034640662372112274,5.455554008483887,1.3393752574920654,4.073207996016909,5
DS_LV1_Academic_CS_10,llm,DS,1,1.070925235748291,0.19933010637760162,4.283700942993164,1.3526825904846191,3.166819010702624,5
DS_LV1_Academic_CS_11,llm,DS,1,1.0145111083984375,0.08645812422037125,4.05804443359375,0.9633705019950867,4.212340345889526,5
DS_LV1_Academic_CS_12,llm,DS,1,1.0022424459457397,0.16793636977672577,4.008969783782959,1.2312922477722168,3.25590434848949,5
DS_LV1_Academic_CS_13,llm,DS,1,0.7873255610466003,0.09251931309700012,3.1493022441864014,1.0415033102035522,3.023804354084001,5
DS_LV1_Academic_CS_14,llm,DS,1,0.7836877107620239,0.2619370222091675,3.1347508430480957,1.2009971141815186,2.6101235432063743,5
DS_LV1_Academic_CS_15,llm,DS,1,0.957526683807373,0.1531684845685959,3.830106735229492,0.926284670829773,4.134913224676873,5
DS_LV1_Academic_CS_16,llm,DS,1,0.9062482714653015,0.14342957735061646,3.624993085861206,0.8694499731063843,4.169294609222627,5
DS_LV1_Academic_CS_17,llm,DS,1,1.188722014427185,0.07195636630058289,4.75488805770874,1.3109395503997803,3.627084144542518,5
DS_LV1_Academic_CS_18,llm,DS,1,1.1499861478805542,0.15345372259616852,4.599944591522217,1.2369959354400635,3.7186416379660767,5
DS_LV1_Academic_CS_19,llm,DS,1,1.0739319324493408,0.13148066401481628,4.295727729797363,1.1460967063903809,3.748137225982187,5
DS_LV1_Academic_CS_20,llm,DS,1,0.9212831258773804,0.19961702823638916,3.6851325035095215,0.7986293435096741,4.614321441427079,5
DS_LV1_Academic_MEDICINE_01,llm,DS,1,1.3651851415634155,0.06898951530456543,5.460740566253662,1.0242749452590942,5.331322992453307,5
DS_LV1_Academic_MEDICINE_02,llm,DS,1,0.7861462831497192,0.20797564089298248,3.144585132598877,1.0331685543060303,3.043632250994191,5
DS_LV1_Academic_MEDICINE_03,llm,DS,1,0.6979444622993469,0.11370708793401718,2.7917778491973877,0.968996524810791,2.8811020243261636,5
DS_LV1_Academic_MEDICINE_04,llm,DS,1,0.8018475770950317,0.05679630488157272,3.207390308380127,0.7737091779708862,4.145472743120048,5
DS_LV1_Academic_MEDICINE_05,llm,DS,1,0.9510288238525391,0.05342129245400429,3.8041152954101562,0.8542130589485168,4.453356519850897,5
DS_LV1_Academic_MEDICINE_06,llm,DS,1,0.8882229328155518,0.038030944764614105,3.552891731262207,0.8379320502281189,4.240071411870409,5
DS_LV1_Academic_MEDICINE_07,llm,DS,1,0.8337924480438232,0.15789401531219482,3.335169792175293,0.6787427067756653,4.913746783400233,5
DS_LV1_Academic_MEDICINE_08,llm,DS,1,0.9749467372894287,0.12637540698051453,3.899786949157715,1.14216148853302,3.4143919124488775,5
DS_LV1_Academic_MEDICINE_09,llm,DS,1,0.8717225790023804,0.15189462900161743,3.4868903160095215,1.1329964399337769,3.0775827647025342,5
DS_LV1_Academic_MEDICINE_10,llm,DS,1,0.7362928986549377,0.19507640600204468,2.945171594619751,0.9508758187294006,3.09732515709066,5
DS_LV1_Academic_MEDICINE_11,llm,DS,1,0.9700366854667664,0.3089570999145508,3.8801467418670654,1.3236210346221924,2.931463493230594,5
DS_LV1_Academic_MEDICINE_12,llm,DS,1,0.7841927409172058,0.03581682965159416,3.1367709636688232,0.4985100328922272,6.292292545187273,5
DS_LV1_Academic_MEDICINE_13,llm,DS,1,0.9422791004180908,0.07999208569526672,3.7691164016723633,0.8536078929901123,4.415512593808716,5
DS_LV1_Academic_MEDICINE_14,llm,DS,1,1.098973035812378,0.2723197937011719,4.395892143249512,1.2978647947311401,3.3870185562434836,5
DS_LV1_Academic_MEDICINE_15,llm,DS,1,1.002617359161377,0.15967366099357605,4.010469436645508,0.9677547812461853,4.144096742649202,5
DS_LV1_Academic_MEDICINE_16,llm,DS,1,1.130385160446167,0.04785783216357231,4.521540641784668,1.343106985092163,3.3664783907548532,5
DS_LV1_Academic_MEDICINE_17,llm,DS,1,0.9089851379394531,0.09556782990694046,3.6359405517578125,1.2169303894042969,2.9877966590493745,5
DS_LV1_Academic_MEDICINE_18,llm,DS,1,1.2319903373718262,0.0690915584564209,4.927961349487305,0.9193018674850464,5.360547523925773,5
DS_LV1_Academic_MEDICINE_19,llm,DS,1,0.9870023131370544,0.09708137065172195,3.9480092525482178,0.9076980948448181,4.349473988069984,5
DS_LV1_Academic_MEDICINE_20,llm,DS,1,0.907431960105896,0.16976504027843475,3.629727840423584,0.7767655253410339,4.672874531641933,5
DS_LV1_Academic_PHYSICS_01,llm,DS,1,0.9811716079711914,0.15361343324184418,3.9246864318847656,0.8455057144165039,4.6418212969657455,5
DS_LV1_Academic_PHYSICS_02,llm,DS,1,1.0377103090286255,0.2044752985239029,4.150841236114502,0.9791979789733887,4.239021449437967,5
DS_LV1_Academic_PHYSICS_03,llm,DS,1,0.9735731482505798,0.06878578662872314,3.8942925930023193,1.041972279548645,3.7374243724499316,5
DS_LV1_Academic_PHYSICS_04,llm,DS,1,0.8971651792526245,0.07725363224744797,3.588660717010498,0.9504279494285583,3.775836684062341,5
DS_LV1_Academic_PHYSICS_05,llm,DS,1,0.7642920017242432,0.0468437522649765,3.0571680068969727,0.8803859353065491,3.472531629929403,5
DS_LV1_Academic_PHYSICS_06,llm,DS,1,0.6975154280662537,0.09205905348062515,2.7900617122650146,0.6041844487190247,4.6178972632950535,5
DS_LV1_Academic_PHYSICS_07,llm,DS,1,0.7347526550292969,0.030541760846972466,2.9390106201171875,0.6842870712280273,4.294996564589207,5
DS_LV1_Academic_PHYSICS_08,llm,DS,1,1.160468339920044,0.0776083692908287,4.641873359680176,0.779577374458313,5.954345920962069,5
DS_LV1_Academic_PHYSICS_09,llm,DS,1,1.12241530418396,0.06203526258468628,4.48966121673584,1.1086244583129883,4.049758403822183,5
DS_LV1_Academic_PHYSICS_10,llm,DS,1,1.046844244003296,0.056875139474868774,4.187376976013184,1.0149321556091309,4.1257703314169305,5
DS_LV1_Academic_PHYSICS_11,llm,DS,1,1.2119195461273193,0.09721359610557556,4.847678184509277,1.059711217880249,4.574527571960724,5
DS_LV1_Academic_PHYSICS_12,llm,DS,1,0.9395780563354492,0.17516401410102844,3.758312225341797,1.0981858968734741,3.422291468176453,5
DS_LV1_Academic_PHYSICS_13,llm,DS,1,0.9645283222198486,0.05398184433579445,3.8581132888793945,1.025470495223999,3.7622860012531576,5
DS_LV1_Academic_PHYSICS_14,llm,DS,1,0.8306811451911926,0.16566233336925507,3.3227245807647705,1.048802137374878,3.168113853277851,5
DS_LV1_Academic_PHYSICS_15,llm,DS,1,0.8521650433540344,0.17238937318325043,3.4086601734161377,1.1125637292861938,3.0637886924491857,5
DS_LV1_Academic_PHYSICS_16,llm,DS,1,0.8254544138908386,0.09480230510234833,3.3018176555633545,0.830761194229126,3.974448588233775,5
DS_LV1_Academic_PHYSICS_17,llm,DS,1,1.0319581031799316,0.13462869822978973,4.127832412719727,1.1643630266189575,3.5451421235059333,5
DS_LV1_Academic_PHYSICS_18,llm,DS,1,0.818030834197998,0.19389896094799042,3.272123336791992,1.0420918464660645,3.1399567589828066,5
DS_LV1_Academic_PHYSICS_19,llm,DS,1,0.9096783995628357,0.24316641688346863,3.6387135982513428,1.0161526203155518,3.5808731144356956,5
DS_LV1_Academic_PHYSICS_20,llm,DS,1,1.0484527349472046,0.11670510470867157,4.193810939788818,1.2120202779769897,3.460182157008794,5
DS_LV2_Academic_BIOLOGY_01,llm,DS,2,0.920565128326416,0.13764359056949615,3.682260513305664,1.0387134552001953,3.545020520212639,5
DS_LV2_Academic_BIOLOGY_02,llm,DS,2,0.9460040330886841,0.05789965018630028,3.7840161323547363,1.0113104581832886,3.741695838043955,5
DS_LV2_Academic_BIOLOGY_03,llm,DS,2,0.8081858158111572,0.10806573182344437,3.232743263244629,0.8011605143547058,4.035075625074258,5
DS_LV2_Academic_BIOLOGY_04,llm,DS,2,1.3132331371307373,0.09443410485982895,5.252932548522949,1.233445167541504,4.258748330899107,5
DS_LV2_Academic_BIOLOGY_05,llm,DS,2,0.5725992918014526,0.050063762813806534,2.2903971672058105,0.7396104335784912,3.0967615696334576,5
DS_LV2_Academic_BIOLOGY_06,llm,DS,2,0.9932605028152466,0.5739270448684692,3.9730420112609863,1.3043721914291382,3.0459419768125495,5
DS_LV2_Academic_BIOLOGY_07,llm,DS,2,0.8058941960334778,0.08376002311706543,3.223576784133911,0.5821320414543152,5.537535395029261,5
DS_LV2_Academic_BIOLOGY_08,llm,DS,2,0.49815165996551514,0.09591468423604965,1.9926066398620605,0.6325498819351196,3.1501177958743836,5
DS_LV2_Academic_BIOLOGY_09,llm,DS,2,0.6931703090667725,0.09073740988969803,2.77268123626709,0.7688388228416443,3.606323138078801,5
DS_LV2_Academic_BIOLOGY_10,llm,DS,2,0.7693730592727661,0.20007407665252686,3.0774922370910645,0.5484371185302734,5.611385759844752,5
DS_LV2_Academic_BIOLOGY_11,llm,DS,2,0.9732863903045654,0.0339382141828537,3.8931455612182617,1.100907802581787,3.5363048132534582,5
DS_LV2_Academic_BIOLOGY_12,llm,DS,2,0.8478896021842957,0.0331672765314579,3.3915584087371826,0.6018147468566895,5.635552180220696,5
DS_LV2_Academic_BIOLOGY_13,llm,DS,2,0.9815255999565125,0.15262708067893982,3.92610239982605,1.120474934577942,3.5039627203306654,5
DS_LV2_Academic_BIOLOGY_14,llm,DS,2,1.3109216690063477,0.026369737461209297,5.243686676025391,0.9627207517623901,5.4467369342835035,5
DS_LV2_Academic_BIOLOGY_15,llm,DS,2,0.9703773260116577,0.0657113790512085,3.881509304046631,0.9545382261276245,4.066373873567282,5
DS_LV2_Academic_BIOLOGY_16,llm,DS,2,0.807208776473999,0.12071477621793747,3.228835105895996,0.8360548615455627,3.8619895109838236,5
DS_LV2_Academic_BIOLOGY_17,llm,DS,2,1.0936956405639648,0.12822800874710083,4.374782562255859,1.0577064752578735,4.136102656636632,5
DS_LV2_Academic_BIOLOGY_18,llm,DS,2,0.8267262578010559,0.16864804923534393,3.3069050312042236,1.056937336921692,3.1287616736442634,5
DS_LV2_Academic_BIOLOGY_19,llm,DS,2,1.0498753786087036,0.15545843541622162,4.1995015144348145,0.8848702311515808,4.745895348936682,5
DS_LV2_Academic_BIOLOGY_20,llm,DS,2,0.8370341062545776,0.14896997809410095,3.3481364250183105,1.0111417770385742,3.3112432905544775,5
DS_LV2_Academic_CHEMISTRY_01,llm,DS,2,0.7450523376464844,0.08856481313705444,2.9802093505859375,0.736767053604126,4.044981837892063,5
DS_LV2_Academic_CHEMISTRY_02,llm,DS,2,0.7408125400543213,0.10345684736967087,2.963250160217285,0.767476499080658,3.8610304859717437,5
DS_LV2_Academic_CHEMISTRY_03,llm,DS,2,1.1499629020690918,0.2040441632270813,4.599851608276367,1.212181806564331,3.794687878803971,5
DS_LV2_Academic_CHEMISTRY_04,llm,DS,2,0.6411929726600647,0.10726810246706009,2.564771890640259,0.692737877368927,3.702369935914959,5
DS_LV2_Academic_CHEMISTRY_05,llm,DS,2,1.0786689519882202,0.03140868991613388,4.314675807952881,0.6727583408355713,6.413411095868419,5
DS_LV2_Academic_CHEMISTRY_06,llm,DS,2,0.7628965377807617,0.09816242754459381,3.051586151123047,0.8101351857185364,3.7667616527684715,5
DS_LV2_Academic_CHEMISTRY_07,llm,DS,2,1.0552706718444824,0.07774253189563751,4.22108268737793,1.0717072486877441,3.9386527361333514,5
DS_LV2_Academic_CHEMISTRY_08,llm,DS,2,0.9328004121780396,0.2846687138080597,3.731201648712158,0.9795202016830444,3.8092135744633775,5
DS_LV2_Academic_CHEMISTRY_09,llm,DS,2,0.9535542130470276,0.14631615579128265,3.8142168521881104,1.06796395778656,3.5714846220965892,5
DS_LV2_Academic_CHEMISTRY_10,llm,DS,2,0.7647900581359863,0.05948494002223015,3.0591602325439453,0.6455339193344116,4.738961255046277,5
DS_LV2_Academic_CHEMISTRY_11,llm,DS,2,1.0432275533676147,0.11230968683958054,4.172910213470459,1.109988808631897,3.759416474309978,5
DS_LV2_Academic_CHEMISTRY_12,llm,DS,2,1.0120794773101807,0.08829760551452637,4.048317909240723,0.9251288175582886,4.375950497278348,5
DS_LV2_Academic_CHEMISTRY_13,llm,DS,2,0.903830349445343,0.2171645313501358,3.615321397781372,1.0600179433822632,3.410622829879415,5
DS_LV2_Academic_CHEMISTRY_14,llm,DS,2,0.7852504849433899,0.12996989488601685,3.1410019397735596,0.9038864374160767,3.4749962050019065,5
DS_LV2_Academic_CHEMISTRY_15,llm,DS,2,0.8960757255554199,0.20208898186683655,3.5843029022216797,1.1630841493606567,3.081722766312273,5
DS_LV2_Academic_CHEMISTRY_16,llm,DS,2,1.0531021356582642,0.1739564687013626,4.212408542633057,1.26426100730896,3.3319136778562597,5
DS_LV2_Academic_CHEMISTRY_17,llm,DS,2,0.9487314224243164,0.22807063162326813,3.7949256896972656,0.7158685326576233,5.301148907340303,5
DS_LV2_Academic_CHEMISTRY_18,llm,DS,2,1.006040334701538,0.06630697846412659,4.024161338806152,1.0932539701461792,3.680902561248491,5
DS_LV2_Academic_CHEMISTRY_19,llm,DS,2,0.9045401811599731,0.11977250874042511,3.6181607246398926,0.8298775553703308,4.359872973098178,5
DS_LV2_Academic_CHEMISTRY_20,llm,DS,2,0.9303655028343201,0.15479356050491333,3.7214620113372803,1.238953709602356,3.0037135225428955,5
DS_LV2_Academic_CS_01,llm,DS,2,1.0453135967254639,0.1683666855096817,4.1812543869018555,1.0348140001296997,4.040585444705805,5
DS_LV2_Academic_CS_02,llm,DS,2,1.070195198059082,0.05910695716738701,4.280780792236328,1.005578637123108,4.257032353514739,5
DS_LV2_Academic_CS_03,llm,DS,2,1.1813223361968994,0.041023366153240204,4.725289344787598,0.9033966064453125,5.230581243138248,5
DS_LV2_Academic_CS_04,llm,DS,2,0.9935424327850342,0.12189745157957077,3.9741697311401367,1.1115331649780273,3.5753946498021927,5
DS_LV2_Academic_CS_05,llm,DS,2,1.2157108783721924,0.059515610337257385,4.8628435134887695,0.957389771938324,5.079272471903992,5
DS_LV2_Academic_CS_06,llm,DS,2,0.7850399613380432,0.06950103491544724,3.140159845352173,0.9885745048522949,3.1764523866831373,5
DS_LV2_Academic_CS_07,llm,DS,2,0.9767538905143738,0.06918598711490631,3.907015562057495,0.9275230765342712,4.212310896518308,5
DS_LV2_Academic_CS_08,llm,DS,2,1.0734975337982178,0.04366706684231758,4.293990135192871,1.0690621137619019,4.016595555970862,5
DS_LV2_Academic_CS_09,llm,DS,2,1.367189884185791,0.05533336475491524,5.468759536743164,1.3148775100708008,4.159139915967301,5
DS_LV2_Academic_CS_10,llm,DS,2,1.124829649925232,0.17698390781879425,4.499318599700928,1.3501924276351929,3.332353602057524,5
DS_LV2_Academic_CS_11,llm,DS,2,1.046500325202942,0.1482575535774231,4.186001300811768,1.0335800647735596,4.05000197225055,5
DS_LV2_Academic_CS_12,llm,DS,2,1.0372653007507324,0.14424437284469604,4.14906120300293,1.2130311727523804,3.4204077324646707,5
DS_LV2_Academic_CS_13,llm,DS,2,0.8774571418762207,0.05834706872701645,3.509828567504883,1.0692378282546997,3.2825518091086634,5
DS_LV2_Academic_CS_14,llm,DS,2,0.7461628317832947,0.25211185216903687,2.9846513271331787,1.2468289136886597,2.393793803115528,5
DS_LV2_Academic_CS_15,llm,DS,2,0.918050229549408,0.14269967377185822,3.672200918197632,1.0130184888839722,3.62500878166917,5
DS_LV2_Academic_CS_16,llm,DS,2,0.9120280742645264,0.18568731844425201,3.6481122970581055,0.8780151009559631,4.154953933122703,5
DS_LV2_Academic_CS_17,llm,DS,2,1.184338927268982,0.07134000957012177,4.737355709075928,1.2640985250473022,3.7476158821549586,5
DS_LV2_Academic_CS_18,llm,DS,2,1.0955259799957275,0.16052627563476562,4.38210391998291,1.2518205642700195,3.500584704436669,5
DS_LV2_Academic_CS_19,llm,DS,2,1.1381962299346924,0.09515726566314697,4.5527849197387695,1.164808750152588,3.908611537423944,5
DS_LV2_Academic_CS_20,llm,DS,2,0.9608221650123596,0.14391092956066132,3.8432886600494385,0.6730653643608093,5.710126926081389,5
DS_LV2_Academic_MEDICINE_01,llm,DS,2,1.3527754545211792,0.08613527566194534,5.411101818084717,0.9703204035758972,5.576613454837516,5
DS_LV2_Academic_MEDICINE_02,llm,DS,2,0.8229064345359802,0.1874844878911972,3.291625738143921,1.082624077796936,3.040414309685545,5
DS_LV2_Academic_MEDICINE_03,llm,DS,2,0.796239972114563,0.14008072018623352,3.184959888458252,0.9205883145332336,3.4597005395111102,5
DS_LV2_Academic_MEDICINE_04,llm,DS,2,0.7607662081718445,0.0396244153380394,3.043064832687378,0.6459105610847473,4.711278954127691,5
DS_LV2_Academic_MEDICINE_05,llm,DS,2,0.9360048174858093,0.07474231719970703,3.7440192699432373,0.9010430574417114,4.155205724100969,5
DS_LV2_Academic_MEDICINE_06,llm,DS,2,0.8833404779434204,0.09446285665035248,3.5333619117736816,0.8154789805412292,4.332866935979892,5
DS_LV2_Academic_MEDICINE_07,llm,DS,2,0.8057118058204651,0.15786661207675934,3.2228472232818604,0.6647220253944397,4.848413472337484,5
DS_LV2_Academic_MEDICINE_08,llm,DS,2,0.9095871448516846,0.16176366806030273,3.6383485794067383,1.0702935457229614,3.3993931795123626,5
DS_LV2_Academic_MEDICINE_09,llm,DS,2,0.835572361946106,0.1278713047504425,3.342289447784424,1.0548336505889893,3.1685464773693788,5
DS_LV2_Academic_MEDICINE_10,llm,DS,2,0.7207757830619812,0.20766937732696533,2.883103132247925,0.9348291754722595,3.0840962262345215,5
DS_LV2_Academic_MEDICINE_11,llm,DS,2,1.0030111074447632,0.24355696141719818,4.012044429779053,1.2792996168136597,3.136125718361283,5
DS_LV2_Academic_MEDICINE_12,llm,DS,2,0.7388260364532471,0.06714989244937897,2.9553041458129883,0.6043018698692322,4.890443490523206,5
DS_LV2_Academic_MEDICINE_13,llm,DS,2,0.9442458152770996,0.15128150582313538,3.7769832611083984,0.849714994430542,4.445000130472735,5
DS_LV2_Academic_MEDICINE_14,llm,DS,2,1.015486240386963,0.276716023683548,4.061944961547852,1.2618458271026611,3.219050120310284,5
DS_LV2_Academic_MEDICINE_15,llm,DS,2,0.968495786190033,0.16770905256271362,3.873983144760132,0.9318907856941223,4.157121418337216,5
DS_LV2_Academic_MEDICINE_16,llm,DS,2,1.0829474925994873,0.06409181654453278,4.331789970397949,1.2879964113235474,3.363200341487438,5
DS_LV2_Academic_MEDICINE_17,llm,DS,2,0.9720011949539185,0.17560401558876038,3.888004779815674,1.2485090494155884,3.1141182209577103,5
DS_LV2_Academic_MEDICINE_18,llm,DS,2,1.2217012643814087,0.07283645123243332,4.886805057525635,1.058383584022522,4.617234366913277,5
DS_LV2_Academic_MEDICINE_19,llm,DS,2,1.027633786201477,0.03376980498433113,4.110535144805908,0.8958601951599121,4.588366764160308,5
DS_LV2_Academic_MEDICINE_20,llm,DS,2,0.8304769992828369,0.16792117059230804,3.3219079971313477,0.686949610710144,4.835737505837258,5
DS_LV2_Academic_PHYSICS_01,llm,DS,2,0.9854151010513306,0.15208466351032257,3.9416604042053223,0.8795868754386902,4.481263322897395,5
DS_LV2_Academic_PHYSICS_02,llm,DS,2,1.022341251373291,0.21263214945793152,4.089365005493164,0.9873200058937073,4.141884071103707,5
DS_LV2_Academic_PHYSICS_03,llm,DS,2,0.9467728137969971,0.05286315456032753,3.7870912551879883,0.9811018705368042,3.860038767550105,5
DS_LV2_Academic_PHYSICS_04,llm,DS,2,0.9022650718688965,0.062130190432071686,3.609060287475586,0.902538537979126,3.9987880135917884,5
DS_LV2_Academic_PHYSICS_05,llm,DS,2,0.8210489153862,0.0862676203250885,3.2841956615448,0.8463629484176636,3.880363226775038,5
DS_LV2_Academic_PHYSICS_06,llm,DS,2,0.6709862351417542,0.12722449004650116,2.6839449405670166,0.7191949486732483,3.7318740148527,5
DS_LV2_Academic_PHYSICS_07,llm,DS,2,0.6865511536598206,0.07537902146577835,2.7462046146392822,0.7688673138618469,3.571753623971497,5
DS_LV2_Academic_PHYSICS_08,llm,DS,2,1.167709231376648,0.05695895850658417,4.670836925506592,0.8481497764587402,5.507089732439272,5
DS_LV2_Academic_PHYSICS_09,llm,DS,2,1.0501072406768799,0.09464185684919357,4.2004289627075195,1.2094764709472656,3.4729315233538447,5
DS_LV2_Academic_PHYSICS_10,llm,DS,2,1.040634036064148,0.08642640709877014,4.162536144256592,0.8877044916152954,4.689101140721174,5
